,Question,rater,Question_Reduced_Id,annotator,opinion
15493,981,AJD52BBYND0MZ,968,16,0
15494,981,AODPVTKUSNBUT,968,38,1
15495,981,AODPVTKUSNBUT,968,38,1
15496,981,A37MSCW15YYLEI,968,30,0
15497,981,A3QJHKJ11HHNO6,968,35,0
15498,981,A3FGE6CH66IMWM,968,33,1
15499,981,A3FGE6CH66IMWM,968,33,1
15500,981,AK7YVYGMIF6T0,968,1,1
15501,981,AJD52BBYND0MZ,968,16,0
15502,981,A154H43FIXOC2H,968,48,0
15503,981,A1W6B93TS8A38R,968,43,0
15504,981,A3FGE6CH66IMWM,968,33,1
15505,981,A3FGE6CH66IMWM,968,33,0
15506,981,A3FGE6CH66IMWM,968,33,1
15507,982,A233DM8H3UOHWD,969,25,1
15508,982,AJD52BBYND0MZ,969,16,0
15509,982,AODPVTKUSNBUT,969,38,1
15510,982,AODPVTKUSNBUT,969,38,1
15511,982,A37MSCW15YYLEI,969,30,0
15512,982,A3QJHKJ11HHNO6,969,35,1
15513,982,A3FGE6CH66IMWM,969,33,1
15514,982,A3FGE6CH66IMWM,969,33,1
15515,982,AK7YVYGMIF6T0,969,1,0
15516,982,AJD52BBYND0MZ,969,16,0
15517,982,A154H43FIXOC2H,969,48,1
15518,982,A1W6B93TS8A38R,969,43,0
15519,982,A3FGE6CH66IMWM,969,33,1
15520,982,A3FGE6CH66IMWM,969,33,0
15521,982,A3FGE6CH66IMWM,969,33,1
15522,983,A233DM8H3UOHWD,970,25,0
15523,983,AJD52BBYND0MZ,970,16,0
15524,983,AODPVTKUSNBUT,970,38,1
15525,983,AODPVTKUSNBUT,970,38,1
15526,983,A37MSCW15YYLEI,970,30,0
15527,983,A3QJHKJ11HHNO6,970,35,0
15528,983,A3FGE6CH66IMWM,970,33,1
15529,983,A3FGE6CH66IMWM,970,33,1
15530,983,AK7YVYGMIF6T0,970,1,0
15531,983,AJD52BBYND0MZ,970,16,0
15532,983,A154H43FIXOC2H,970,48,0
15533,983,A1W6B93TS8A38R,970,43,0
15534,983,A3FGE6CH66IMWM,970,33,1
15535,983,A3FGE6CH66IMWM,970,33,1
15536,983,A3FGE6CH66IMWM,970,33,1
15537,984,A233DM8H3UOHWD,971,25,0
15538,984,AJD52BBYND0MZ,971,16,0
15539,984,AODPVTKUSNBUT,971,38,1
15540,984,AODPVTKUSNBUT,971,38,1
15541,984,A37MSCW15YYLEI,971,30,0
15542,984,A3QJHKJ11HHNO6,971,35,1
15543,984,A3FGE6CH66IMWM,971,33,1
15544,984,A3FGE6CH66IMWM,971,33,1
15545,984,AK7YVYGMIF6T0,971,1,0
15546,984,AJD52BBYND0MZ,971,16,0
15547,984,A154H43FIXOC2H,971,48,0
15548,984,A1W6B93TS8A38R,971,43,0
15549,984,A3FGE6CH66IMWM,971,33,1
15550,984,A3FGE6CH66IMWM,971,33,1
15551,984,A3FGE6CH66IMWM,971,33,1
15552,985,A233DM8H3UOHWD,972,25,0
15553,985,AJD52BBYND0MZ,972,16,0
15554,985,AODPVTKUSNBUT,972,38,1
15555,985,AODPVTKUSNBUT,972,38,1
15556,985,A37MSCW15YYLEI,972,30,0
15557,985,A3QJHKJ11HHNO6,972,35,1
15558,985,A3FGE6CH66IMWM,972,33,1
15559,985,A3FGE6CH66IMWM,972,33,1
15560,985,AK7YVYGMIF6T0,972,1,0
15561,985,AJD52BBYND0MZ,972,16,0
15562,985,A154H43FIXOC2H,972,48,0
15563,985,A1W6B93TS8A38R,972,43,0
15564,985,A3FGE6CH66IMWM,972,33,1
15565,985,A3FGE6CH66IMWM,972,33,0
15566,985,A3FGE6CH66IMWM,972,33,1
15567,986,A233DM8H3UOHWD,973,25,0
15568,986,AJD52BBYND0MZ,973,16,0
15569,986,AODPVTKUSNBUT,973,38,1
15570,986,AODPVTKUSNBUT,973,38,1
15571,986,A37MSCW15YYLEI,973,30,0
15572,986,A3QJHKJ11HHNO6,973,35,0
15573,986,A3FGE6CH66IMWM,973,33,1
15574,986,A3FGE6CH66IMWM,973,33,1
15575,986,AK7YVYGMIF6T0,973,1,0
15576,986,AJD52BBYND0MZ,973,16,0
15577,986,A154H43FIXOC2H,973,48,0
15578,986,A1W6B93TS8A38R,973,43,0
15579,986,A1W6B93TS8A38R,973,43,0
15580,986,A154H43FIXOC2H,973,48,0
15581,986,A8O21W6I5VM5P,973,26,0
15582,987,A233DM8H3UOHWD,974,25,0
15583,987,AJD52BBYND0MZ,974,16,0
15584,987,AODPVTKUSNBUT,974,38,1
15585,987,AODPVTKUSNBUT,974,38,1
15586,987,A37MSCW15YYLEI,974,30,1
15587,987,A3QJHKJ11HHNO6,974,35,1
15588,987,A3FGE6CH66IMWM,974,33,1
15589,987,A3FGE6CH66IMWM,974,33,1
15590,987,AK7YVYGMIF6T0,974,1,1
15591,987,AJD52BBYND0MZ,974,16,0
15592,987,A154H43FIXOC2H,974,48,1
15593,987,A1W6B93TS8A38R,974,43,0
15594,987,A1W6B93TS8A38R,974,43,0
15595,987,A154H43FIXOC2H,974,48,1
15596,987,A8O21W6I5VM5P,974,26,1
15597,988,AJD52BBYND0MZ,975,16,0
15598,988,AJD52BBYND0MZ,975,16,0
15599,988,A37MSCW15YYLEI,975,30,1
15600,988,AODPVTKUSNBUT,975,38,1
15601,988,A1PKF02JPDG34I,975,45,1
15602,988,A3DYOCAB7RCL66,975,32,1
15603,988,A3FGE6CH66IMWM,975,33,1
15604,988,A3FGE6CH66IMWM,975,33,1
15605,988,A3FGE6CH66IMWM,975,33,1
15606,988,AJD52BBYND0MZ,975,16,0
15607,988,A154H43FIXOC2H,975,48,1
15608,988,A1W6B93TS8A38R,975,43,0
15609,988,A1W6B93TS8A38R,975,43,0
15610,988,A154H43FIXOC2H,975,48,1
15611,988,A8O21W6I5VM5P,975,26,1
15612,989,AJD52BBYND0MZ,976,16,0
15613,989,AJD52BBYND0MZ,976,16,0
15614,989,A37MSCW15YYLEI,976,30,0
15615,989,AODPVTKUSNBUT,976,38,1
15616,989,A1PKF02JPDG34I,976,45,1
15617,989,A3DYOCAB7RCL66,976,32,0
15618,989,A3FGE6CH66IMWM,976,33,1
15619,989,A3FGE6CH66IMWM,976,33,1
15620,989,A3FGE6CH66IMWM,976,33,1
15621,989,AJD52BBYND0MZ,976,16,0
15622,989,A154H43FIXOC2H,976,48,0
15623,989,A1W6B93TS8A38R,976,43,0
15624,989,A1W6B93TS8A38R,976,43,0
15625,989,A154H43FIXOC2H,976,48,0
15626,989,A8O21W6I5VM5P,976,26,0
15627,990,AJD52BBYND0MZ,977,16,0
15628,990,AJD52BBYND0MZ,977,16,0
15629,990,A37MSCW15YYLEI,977,30,0
15630,990,AODPVTKUSNBUT,977,38,1
15631,990,A1PKF02JPDG34I,977,45,0
15632,990,A3DYOCAB7RCL66,977,32,1
15633,990,A3FGE6CH66IMWM,977,33,0
15634,990,A3FGE6CH66IMWM,977,33,1
15635,990,A3FGE6CH66IMWM,977,33,0
15636,990,AJD52BBYND0MZ,977,16,0
15637,990,A1W6B93TS8A38R,977,43,0
15638,990,A1W6B93TS8A38R,977,43,0
15639,990,A154H43FIXOC2H,977,48,0
15640,990,A8O21W6I5VM5P,977,26,0
15641,991,AJD52BBYND0MZ,978,16,0
15642,991,AJD52BBYND0MZ,978,16,0
15643,991,A37MSCW15YYLEI,978,30,1
15644,991,AODPVTKUSNBUT,978,38,1
15645,991,A1PKF02JPDG34I,978,45,1
15646,991,A3DYOCAB7RCL66,978,32,0
15647,991,A3FGE6CH66IMWM,978,33,1
15648,991,A3FGE6CH66IMWM,978,33,1
15649,991,A3FGE6CH66IMWM,978,33,1
15650,991,AJD52BBYND0MZ,978,16,0
15651,991,A154H43FIXOC2H,978,48,0
15652,991,A1W6B93TS8A38R,978,43,0
15653,991,A1W6B93TS8A38R,978,43,0
15654,991,A154H43FIXOC2H,978,48,0
15655,991,A8O21W6I5VM5P,978,26,0
15656,992,AJD52BBYND0MZ,979,16,1
15657,992,AJD52BBYND0MZ,979,16,1
15658,992,A37MSCW15YYLEI,979,30,1
15659,992,AODPVTKUSNBUT,979,38,1
15660,992,A1PKF02JPDG34I,979,45,0
15661,992,A3DYOCAB7RCL66,979,32,1
15662,992,A3FGE6CH66IMWM,979,33,0
15663,992,A3FGE6CH66IMWM,979,33,1
15664,992,A3FGE6CH66IMWM,979,33,1
15665,992,AJD52BBYND0MZ,979,16,0
15666,992,AJD52BBYND0MZ,979,16,0
15667,992,AJD52BBYND0MZ,979,16,1
15668,992,A34PHPOQ13G1OT,979,8,1
15669,992,A1W6B93TS8A38R,979,43,0
15670,992,A154H43FIXOC2H,979,48,0
15671,993,AJD52BBYND0MZ,980,16,0
15672,993,AJD52BBYND0MZ,980,16,0
15673,993,A37MSCW15YYLEI,980,30,0
15674,993,AODPVTKUSNBUT,980,38,1
15675,993,A1PKF02JPDG34I,980,45,0
15676,993,A3DYOCAB7RCL66,980,32,0
15677,993,A3FGE6CH66IMWM,980,33,0
15678,993,A3FGE6CH66IMWM,980,33,1
15679,993,A3FGE6CH66IMWM,980,33,1
15680,993,AJD52BBYND0MZ,980,16,0
15681,993,AJD52BBYND0MZ,980,16,0
15682,993,AJD52BBYND0MZ,980,16,0
15683,993,A34PHPOQ13G1OT,980,8,1
15684,993,A1W6B93TS8A38R,980,43,0
15685,993,A154H43FIXOC2H,980,48,0
15686,994,AJD52BBYND0MZ,981,16,0
15687,994,AJD52BBYND0MZ,981,16,1
15688,994,A37MSCW15YYLEI,981,30,0
15689,994,AODPVTKUSNBUT,981,38,1
15690,994,A1PKF02JPDG34I,981,45,1
15691,994,A3DYOCAB7RCL66,981,32,1
15692,994,A3FGE6CH66IMWM,981,33,0
15693,994,A3FGE6CH66IMWM,981,33,1
15694,994,A3FGE6CH66IMWM,981,33,1
15695,994,AJD52BBYND0MZ,981,16,0
15696,994,AJD52BBYND0MZ,981,16,0
15697,994,AJD52BBYND0MZ,981,16,0
15698,994,A34PHPOQ13G1OT,981,8,1
15699,994,A1W6B93TS8A38R,981,43,0
15700,994,A154H43FIXOC2H,981,48,0
15701,995,AJD52BBYND0MZ,982,16,0
15702,995,AJD52BBYND0MZ,982,16,0
15703,995,A37MSCW15YYLEI,982,30,0
15704,995,AODPVTKUSNBUT,982,38,1
15705,995,A1PKF02JPDG34I,982,45,0
15706,995,A3DYOCAB7RCL66,982,32,0
15707,995,A3FGE6CH66IMWM,982,33,1
15708,995,A3FGE6CH66IMWM,982,33,1
15709,995,A3FGE6CH66IMWM,982,33,1
15710,995,AJD52BBYND0MZ,982,16,0
15711,995,AJD52BBYND0MZ,982,16,0
15712,995,AJD52BBYND0MZ,982,16,1
15713,995,A34PHPOQ13G1OT,982,8,1
15714,995,A1W6B93TS8A38R,982,43,0
15715,995,A154H43FIXOC2H,982,48,0
15716,996,AJD52BBYND0MZ,983,16,0
15717,996,AJD52BBYND0MZ,983,16,0
15718,996,A37MSCW15YYLEI,983,30,1
15719,996,AODPVTKUSNBUT,983,38,1
15720,996,A1PKF02JPDG34I,983,45,1
15721,996,A3DYOCAB7RCL66,983,32,0
15722,996,A3FGE6CH66IMWM,983,33,1
15723,996,A3FGE6CH66IMWM,983,33,1
15724,996,A3FGE6CH66IMWM,983,33,1
15725,996,AJD52BBYND0MZ,983,16,0
15726,996,AJD52BBYND0MZ,983,16,0
15727,996,AJD52BBYND0MZ,983,16,0
15728,996,A34PHPOQ13G1OT,983,8,1
15729,996,A1W6B93TS8A38R,983,43,0
15730,996,A154H43FIXOC2H,983,48,0
15731,997,AJD52BBYND0MZ,984,16,0
15732,997,AJD52BBYND0MZ,984,16,0
15733,997,A37MSCW15YYLEI,984,30,0
15734,997,AODPVTKUSNBUT,984,38,1
15735,997,A1PKF02JPDG34I,984,45,1
15736,997,A3DYOCAB7RCL66,984,32,1
15737,997,A3FGE6CH66IMWM,984,33,0
15738,997,A3FGE6CH66IMWM,984,33,1
15739,997,A3FGE6CH66IMWM,984,33,1
15740,997,AJD52BBYND0MZ,984,16,0
15741,997,AJD52BBYND0MZ,984,16,0
15742,997,AJD52BBYND0MZ,984,16,0
15743,997,A34PHPOQ13G1OT,984,8,0
15744,997,A1W6B93TS8A38R,984,43,0
15745,997,A154H43FIXOC2H,984,48,0
15746,998,AJD52BBYND0MZ,985,16,0
15747,998,AJD52BBYND0MZ,985,16,0
15748,998,A37MSCW15YYLEI,985,30,0
15749,998,AODPVTKUSNBUT,985,38,1
15750,998,A1PKF02JPDG34I,985,45,1
15751,998,A3DYOCAB7RCL66,985,32,0
15752,998,A3FGE6CH66IMWM,985,33,1
15753,998,A3FGE6CH66IMWM,985,33,1
15754,998,A3FGE6CH66IMWM,985,33,1
15755,998,AJD52BBYND0MZ,985,16,0
15756,998,AJD52BBYND0MZ,985,16,0
15757,998,AJD52BBYND0MZ,985,16,0
15758,998,A34PHPOQ13G1OT,985,8,0
15759,998,A1W6B93TS8A38R,985,43,0
15760,998,A154H43FIXOC2H,985,48,0
15761,999,AJD52BBYND0MZ,986,16,0
15762,999,AJD52BBYND0MZ,986,16,0
15763,999,A37MSCW15YYLEI,986,30,1
15764,999,AODPVTKUSNBUT,986,38,0
15765,999,A1PKF02JPDG34I,986,45,1
15766,999,A3DYOCAB7RCL66,986,32,1
15767,999,A3FGE6CH66IMWM,986,33,1
15768,999,A3FGE6CH66IMWM,986,33,1
15769,999,A3FGE6CH66IMWM,986,33,1
15770,999,AJD52BBYND0MZ,986,16,0
15771,999,AJD52BBYND0MZ,986,16,0
15772,999,AJD52BBYND0MZ,986,16,0
15773,999,A1W6B93TS8A38R,986,43,0
15774,999,A154H43FIXOC2H,986,48,0
15775,1000,AJD52BBYND0MZ,987,16,0
15776,1000,AJD52BBYND0MZ,987,16,0
15777,1000,A37MSCW15YYLEI,987,30,0
15778,1000,AODPVTKUSNBUT,987,38,1
15779,1000,A1PKF02JPDG34I,987,45,0
15780,1000,A3DYOCAB7RCL66,987,32,0
15781,1000,A3FGE6CH66IMWM,987,33,1
15782,1000,A3FGE6CH66IMWM,987,33,1
15783,1000,A3FGE6CH66IMWM,987,33,1
15784,1000,AQPXYSFZ8DA8S,987,28,1
15785,1000,A3FGE6CH66IMWM,987,33,0
15786,1000,A3FGE6CH66IMWM,987,33,0
15787,1000,A3FGE6CH66IMWM,987,33,0
15788,1000,A3FGE6CH66IMWM,987,33,0
15789,1000,AJD52BBYND0MZ,987,16,0
15790,1001,AJD52BBYND0MZ,988,16,0
15791,1001,AJD52BBYND0MZ,988,16,0
15792,1001,A37MSCW15YYLEI,988,30,0
15793,1001,AODPVTKUSNBUT,988,38,1
15794,1001,A1PKF02JPDG34I,988,45,1
15795,1001,A3DYOCAB7RCL66,988,32,1
15796,1001,A3FGE6CH66IMWM,988,33,1
15797,1001,A3FGE6CH66IMWM,988,33,1
15798,1001,A3FGE6CH66IMWM,988,33,1
15799,1001,AQPXYSFZ8DA8S,988,28,1
15800,1001,A3FGE6CH66IMWM,988,33,1
15801,1001,A3FGE6CH66IMWM,988,33,1
15802,1001,A3FGE6CH66IMWM,988,33,0
15803,1001,A3FGE6CH66IMWM,988,33,1
15804,1001,AJD52BBYND0MZ,988,16,0
15805,1002,AJD52BBYND0MZ,989,16,0
15806,1002,AJD52BBYND0MZ,989,16,0
15807,1002,AODPVTKUSNBUT,989,38,1
15808,1002,A1PKF02JPDG34I,989,45,0
15809,1002,A3FGE6CH66IMWM,989,33,1
15810,1002,A3FGE6CH66IMWM,989,33,1
15811,1002,A3FGE6CH66IMWM,989,33,1
15812,1002,AQPXYSFZ8DA8S,989,28,1
15813,1002,A3FGE6CH66IMWM,989,33,0
15814,1002,A3FGE6CH66IMWM,989,33,0
15815,1002,A3FGE6CH66IMWM,989,33,0
15816,1002,A3FGE6CH66IMWM,989,33,1
15817,1002,AJD52BBYND0MZ,989,16,0
15818,1003,AJD52BBYND0MZ,990,16,0
15819,1003,AJD52BBYND0MZ,990,16,0
15820,1003,A37MSCW15YYLEI,990,30,0
15821,1003,AODPVTKUSNBUT,990,38,1
15822,1003,A1PKF02JPDG34I,990,45,0
15823,1003,A3DYOCAB7RCL66,990,32,1
15824,1003,A3FGE6CH66IMWM,990,33,0
15825,1003,A3FGE6CH66IMWM,990,33,1
15826,1003,A3FGE6CH66IMWM,990,33,0
15827,1003,AQPXYSFZ8DA8S,990,28,1
15828,1003,A3FGE6CH66IMWM,990,33,1
15829,1003,A3FGE6CH66IMWM,990,33,1
15830,1003,A3FGE6CH66IMWM,990,33,0
15831,1003,A3FGE6CH66IMWM,990,33,0
15832,1003,AJD52BBYND0MZ,990,16,0
15833,1004,AJD52BBYND0MZ,991,16,0
15834,1004,AJD52BBYND0MZ,991,16,0
15835,1004,A37MSCW15YYLEI,991,30,0
15836,1004,AODPVTKUSNBUT,991,38,1
15837,1004,A1PKF02JPDG34I,991,45,0
15838,1004,A3DYOCAB7RCL66,991,32,1
15839,1004,A3FGE6CH66IMWM,991,33,0
15840,1004,A3FGE6CH66IMWM,991,33,1
15841,1004,A3FGE6CH66IMWM,991,33,1
15842,1004,AQPXYSFZ8DA8S,991,28,1
15843,1004,A3FGE6CH66IMWM,991,33,1
15844,1004,A3FGE6CH66IMWM,991,33,1
15845,1004,A3FGE6CH66IMWM,991,33,0
15846,1004,A3FGE6CH66IMWM,991,33,1
15847,1004,AJD52BBYND0MZ,991,16,0
15848,1005,AJD52BBYND0MZ,992,16,1
15849,1005,AJD52BBYND0MZ,992,16,1
15850,1005,AODPVTKUSNBUT,992,38,1
15851,1005,A1PKF02JPDG34I,992,45,0
15852,1005,A3DYOCAB7RCL66,992,32,1
15853,1005,A3FGE6CH66IMWM,992,33,1
15854,1005,A3FGE6CH66IMWM,992,33,1
15855,1005,A3FGE6CH66IMWM,992,33,1
15856,1005,A1W6B93TS8A38R,992,43,0
15857,1005,A154H43FIXOC2H,992,48,0
15858,1005,A154H43FIXOC2H,992,48,0
15859,1005,A154H43FIXOC2H,992,48,0
15860,1005,A8O21W6I5VM5P,992,26,0
15861,1006,AJD52BBYND0MZ,993,16,0
15862,1006,AJD52BBYND0MZ,993,16,1
15863,1006,A37MSCW15YYLEI,993,30,1
15864,1006,AODPVTKUSNBUT,993,38,1
15865,1006,A1PKF02JPDG34I,993,45,1
15866,1006,A3DYOCAB7RCL66,993,32,1
15867,1006,A3FGE6CH66IMWM,993,33,1
15868,1006,A3FGE6CH66IMWM,993,33,1
15869,1006,A3FGE6CH66IMWM,993,33,1
15870,1006,A1W6B93TS8A38R,993,43,1
15871,1006,A154H43FIXOC2H,993,48,0
15872,1006,A154H43FIXOC2H,993,48,0
15873,1006,A8O21W6I5VM5P,993,26,0
15874,1006,A34PHPOQ13G1OT,993,8,1
15875,1007,AJD52BBYND0MZ,994,16,0
15876,1007,AJD52BBYND0MZ,994,16,0
15877,1007,A37MSCW15YYLEI,994,30,1
15878,1007,AODPVTKUSNBUT,994,38,1
15879,1007,A1PKF02JPDG34I,994,45,1
15880,1007,A3DYOCAB7RCL66,994,32,1
15881,1007,A3FGE6CH66IMWM,994,33,1
15882,1007,A3FGE6CH66IMWM,994,33,1
15883,1007,A3FGE6CH66IMWM,994,33,1
15884,1007,A1W6B93TS8A38R,994,43,0
15885,1007,A154H43FIXOC2H,994,48,0
15886,1007,A154H43FIXOC2H,994,48,0
15887,1007,A154H43FIXOC2H,994,48,0
15888,1007,A8O21W6I5VM5P,994,26,0
15889,1007,A34PHPOQ13G1OT,994,8,1
15890,1008,AJD52BBYND0MZ,995,16,0
15891,1008,AJD52BBYND0MZ,995,16,0
15892,1008,A37MSCW15YYLEI,995,30,0
15893,1008,AODPVTKUSNBUT,995,38,1
15894,1008,A1PKF02JPDG34I,995,45,0
15895,1008,A3DYOCAB7RCL66,995,32,1
15896,1008,A3FGE6CH66IMWM,995,33,1
15897,1008,A3FGE6CH66IMWM,995,33,1
15898,1008,A3FGE6CH66IMWM,995,33,1
15899,1008,A3BATI90SLY5VH,995,23,0
15900,1008,A1W6B93TS8A38R,995,43,0
15901,1008,A154H43FIXOC2H,995,48,0
15902,1008,A154H43FIXOC2H,995,48,0
15903,1008,A1W6B93TS8A38R,995,43,0
15904,1008,A1W6B93TS8A38R,995,43,0
15905,1009,AJD52BBYND0MZ,996,16,0
15906,1009,AJD52BBYND0MZ,996,16,0
15907,1009,A37MSCW15YYLEI,996,30,0
15908,1009,AODPVTKUSNBUT,996,38,1
15909,1009,A1PKF02JPDG34I,996,45,1
15910,1009,A3DYOCAB7RCL66,996,32,0
15911,1009,A3FGE6CH66IMWM,996,33,1
15912,1009,A3FGE6CH66IMWM,996,33,1
15913,1009,A3FGE6CH66IMWM,996,33,1
15914,1009,A3BATI90SLY5VH,996,23,1
15915,1009,A1W6B93TS8A38R,996,43,0
15916,1009,A154H43FIXOC2H,996,48,1
15917,1009,A154H43FIXOC2H,996,48,1
15918,1009,A1W6B93TS8A38R,996,43,0
15919,1009,A1W6B93TS8A38R,996,43,0
15920,1010,AJD52BBYND0MZ,997,16,1
15921,1010,AJD52BBYND0MZ,997,16,1
15922,1010,A37MSCW15YYLEI,997,30,1
15923,1010,AODPVTKUSNBUT,997,38,1
15924,1010,A1PKF02JPDG34I,997,45,1
15925,1010,A3DYOCAB7RCL66,997,32,1
15926,1010,A3FGE6CH66IMWM,997,33,1
15927,1010,A3FGE6CH66IMWM,997,33,1
15928,1010,A3FGE6CH66IMWM,997,33,1
15929,1010,A3BATI90SLY5VH,997,23,1
15930,1010,A1W6B93TS8A38R,997,43,1
15931,1010,A154H43FIXOC2H,997,48,0
15932,1010,A154H43FIXOC2H,997,48,0
15933,1010,A1W6B93TS8A38R,997,43,0
15934,1010,A1W6B93TS8A38R,997,43,0
15935,1011,AJD52BBYND0MZ,998,16,0
15936,1011,AJD52BBYND0MZ,998,16,0
15937,1011,AODPVTKUSNBUT,998,38,0
15938,1011,A3FGE6CH66IMWM,998,33,1
15939,1011,A3FGE6CH66IMWM,998,33,1
15940,1011,A3FGE6CH66IMWM,998,33,0
15941,1011,A1W6B93TS8A38R,998,43,0
15942,1011,A1W6B93TS8A38R,998,43,0
15943,1011,A1W6B93TS8A38R,998,43,0
15944,1012,AJD52BBYND0MZ,999,16,0
15945,1012,AJD52BBYND0MZ,999,16,0
15946,1012,A37MSCW15YYLEI,999,30,0
15947,1012,AODPVTKUSNBUT,999,38,1
15948,1012,A1PKF02JPDG34I,999,45,1
15949,1012,A3DYOCAB7RCL66,999,32,1
15950,1012,A3FGE6CH66IMWM,999,33,1
15951,1012,A3FGE6CH66IMWM,999,33,1
15952,1012,A3FGE6CH66IMWM,999,33,1
15953,1012,A3BATI90SLY5VH,999,23,0
15954,1012,A1W6B93TS8A38R,999,43,0
15955,1012,A154H43FIXOC2H,999,48,0
15956,1012,A154H43FIXOC2H,999,48,0
15957,1012,A1W6B93TS8A38R,999,43,0
15958,1012,A1W6B93TS8A38R,999,43,0
15959,1013,AJD52BBYND0MZ,1000,16,0
15960,1013,AJD52BBYND0MZ,1000,16,0
15961,1013,A37MSCW15YYLEI,1000,30,0
15962,1013,A34PHPOQ13G1OT,1000,8,1
15963,1013,AK7YVYGMIF6T0,1000,1,0
15964,1013,A3QJHKJ11HHNO6,1000,35,1
15965,1013,A37MSCW15YYLEI,1000,30,1
15966,1013,A3FGE6CH66IMWM,1000,33,1
15967,1013,A3FGE6CH66IMWM,1000,33,1
15968,1013,A3BATI90SLY5VH,1000,23,0
15969,1013,A1W6B93TS8A38R,1000,43,0
15970,1013,A154H43FIXOC2H,1000,48,0
15971,1013,A154H43FIXOC2H,1000,48,0
15972,1013,A1W6B93TS8A38R,1000,43,0
15973,1013,A1W6B93TS8A38R,1000,43,0
15974,1014,AJD52BBYND0MZ,1001,16,0
15975,1014,AJD52BBYND0MZ,1001,16,0
15976,1014,A34PHPOQ13G1OT,1001,8,1
15977,1014,AK7YVYGMIF6T0,1001,1,0
15978,1014,A3FGE6CH66IMWM,1001,33,0
15979,1015,AJD52BBYND0MZ,1002,16,1
15980,1015,AJD52BBYND0MZ,1002,16,1
15981,1015,A37MSCW15YYLEI,1002,30,0
15982,1015,A34PHPOQ13G1OT,1002,8,1
15983,1015,AK7YVYGMIF6T0,1002,1,1
15984,1015,A3QJHKJ11HHNO6,1002,35,1
15985,1015,A37MSCW15YYLEI,1002,30,1
15986,1015,A3FGE6CH66IMWM,1002,33,1
15987,1015,A3FGE6CH66IMWM,1002,33,1
15988,1015,A3BATI90SLY5VH,1002,23,1
15989,1015,A1W6B93TS8A38R,1002,43,1
15990,1015,A154H43FIXOC2H,1002,48,0
15991,1015,A154H43FIXOC2H,1002,48,0
15992,1015,A1W6B93TS8A38R,1002,43,1
15993,1015,A1W6B93TS8A38R,1002,43,1
15994,1016,AJD52BBYND0MZ,1003,16,0
15995,1016,AJD52BBYND0MZ,1003,16,0
15996,1016,A37MSCW15YYLEI,1003,30,1
15997,1016,A34PHPOQ13G1OT,1003,8,0
15998,1016,AK7YVYGMIF6T0,1003,1,0
15999,1016,A3QJHKJ11HHNO6,1003,35,1
16000,1016,A37MSCW15YYLEI,1003,30,1
16001,1016,A3FGE6CH66IMWM,1003,33,1
16002,1016,A3FGE6CH66IMWM,1003,33,1
16003,1016,A3BATI90SLY5VH,1003,23,0
16004,1016,A1W6B93TS8A38R,1003,43,0
16005,1016,A154H43FIXOC2H,1003,48,0
16006,1016,A154H43FIXOC2H,1003,48,0
16007,1016,A1W6B93TS8A38R,1003,43,0
16008,1016,A1W6B93TS8A38R,1003,43,0
16009,1017,AJD52BBYND0MZ,1004,16,0
16010,1017,AJD52BBYND0MZ,1004,16,0
16011,1017,A37MSCW15YYLEI,1004,30,1
16012,1017,A34PHPOQ13G1OT,1004,8,1
16013,1017,AK7YVYGMIF6T0,1004,1,1
16014,1017,A3QJHKJ11HHNO6,1004,35,1
16015,1017,A37MSCW15YYLEI,1004,30,1
16016,1017,A3FGE6CH66IMWM,1004,33,1
16017,1017,A3FGE6CH66IMWM,1004,33,1
16018,1017,A3BATI90SLY5VH,1004,23,0
16019,1017,A1W6B93TS8A38R,1004,43,0
16020,1017,A154H43FIXOC2H,1004,48,1
16021,1017,A154H43FIXOC2H,1004,48,1
16022,1017,A1W6B93TS8A38R,1004,43,0
16023,1017,A1W6B93TS8A38R,1004,43,0
16024,1018,AJD52BBYND0MZ,1005,16,0
16025,1018,AJD52BBYND0MZ,1005,16,0
16026,1018,A37MSCW15YYLEI,1005,30,0
16027,1018,A34PHPOQ13G1OT,1005,8,0
16028,1018,AK7YVYGMIF6T0,1005,1,0
16029,1018,A3QJHKJ11HHNO6,1005,35,0
16030,1018,A37MSCW15YYLEI,1005,30,0
16031,1018,A3FGE6CH66IMWM,1005,33,0
16032,1018,A3FGE6CH66IMWM,1005,33,1
16033,1018,A3BATI90SLY5VH,1005,23,0
16034,1018,A1W6B93TS8A38R,1005,43,0
16035,1018,A1W6B93TS8A38R,1005,43,0
16036,1018,A1W6B93TS8A38R,1005,43,0
16037,1019,AJD52BBYND0MZ,1006,16,0
16038,1019,AJD52BBYND0MZ,1006,16,0
16039,1019,A37MSCW15YYLEI,1006,30,1
16040,1019,A34PHPOQ13G1OT,1006,8,0
16041,1019,AK7YVYGMIF6T0,1006,1,0
16042,1019,A3QJHKJ11HHNO6,1006,35,1
16043,1019,A37MSCW15YYLEI,1006,30,1
16044,1019,A3FGE6CH66IMWM,1006,33,1
16045,1019,A3FGE6CH66IMWM,1006,33,1
16046,1019,A3BATI90SLY5VH,1006,23,0
16047,1019,A1W6B93TS8A38R,1006,43,0
16048,1019,A154H43FIXOC2H,1006,48,0
16049,1019,A154H43FIXOC2H,1006,48,0
16050,1019,A1W6B93TS8A38R,1006,43,0
16051,1019,A1W6B93TS8A38R,1006,43,0
